date,region,product,visitor_type,origin,annual_spend,monthly_spend
2024-07-31,West Coast,Other passenger transport,New Zealand,Gisborne,0.08220912000000002,0.0
2024-07-31,West Coast,Other passenger transport,New Zealand,Hawke's Bay,0.5944322299999999,0.03855839
2024-07-31,West Coast,Other passenger transport,New Zealand,Manawatu-Wanganui,1.11231156,0.03641453000000001
2024-07-31,West Coast,Other passenger transport,New Zealand,Marlborough,0.5958249699999999,0.04526804
2024-07-31,West Coast,Other passenger transport,New Zealand,Nelson,0.47455059,0.06996189
2024-07-31,West Coast,Other passenger transport,New Zealand,Northland,0.7053406499999997,0.020769430000000002
2024-07-31,West Coast,Other passenger transport,New Zealand,Otago,19.517772879999992,1.22813952
2024-07-31,West Coast,Other passenger transport,New Zealand,Southland,0.92657616,0.04769329
2024-07-31,West Coast,Other passenger transport,New Zealand,Taranaki,0.32001381,0.04897443
2024-07-31,West Coast,Other passenger transport,New Zealand,Tasman,0.9182058299999997,0.054024010000000004
2024-07-31,West Coast,Other passenger transport,New Zealand,Waikato,1.54920992,0.051042420000000005
2024-07-31,West Coast,Other passenger transport,New Zealand,Wellington,2.46555413,0.21504003000000002
2024-07-31,West Coast,Other passenger transport,New Zealand,West Coast,2.34602034,0.20404309999999998
2024-07-31,West Coast,"Retail sales - alcohol, food, and beverages",New Zealand,Auckland,0.17385413999999993,0.010243490000000001
2024-07-31,West Coast,"Retail sales - alcohol, food, and beverages",New Zealand,Bay of Plenty,0.06654906999999996,0.0033939499999999997
2024-07-31,West Coast,"Retail sales - alcohol, food, and beverages",New Zealand,Canterbury,1.3780756100000002,0.11417749
2024-07-31,West Coast,"Retail sales - alcohol, food, and beverages",New Zealand,Gisborne,0.008129299999999997,0.00056809
2024-07-31,West Coast,"Retail sales - alcohol, food, and beverages",New Zealand,Hawke's Bay,0.03351413,0.00202453
2024-07-31,West Coast,"Retail sales - alcohol, food, and beverages",New Zealand,Manawatu-Wanganui,0.04833977,0.00357011
2024-07-31,West Coast,"Retail sales - alcohol, food, and beverages",New Zealand,Marlborough,0.10964483000000001,0.0091471
2024-07-31,West Coast,"Retail sales - alcohol, food, and beverages",New Zealand,Nelson,0.13261635,0.011201369999999999
2024-07-31,West Coast,"Retail sales - alcohol, food, and beverages",New Zealand,Northland,0.03541096,0.0020893900000000004
2024-07-31,West Coast,"Retail sales - alcohol, food, and beverages",New Zealand,Otago,0.2149802200000001,0.01626792
2024-07-31,West Coast,"Retail sales - alcohol, food, and beverages",New Zealand,Southland,0.048453579999999996,0.00616399
2024-07-31,West Coast,"Retail sales - alcohol, food, and beverages",New Zealand,Taranaki,0.028227789999999996,0.0020813000000000003
2024-07-31,West Coast,"Retail sales - alcohol, food, and beverages",New Zealand,Tasman,0.22263421000000003,0.01875502
2024-07-31,West Coast,"Retail sales - alcohol, food, and beverages",New Zealand,Waikato,0.09405830999999998,0.00548064
2024-07-31,West Coast,"Retail sales - alcohol, food, and beverages",New Zealand,Wellington,0.11485065000000005,0.006627109999999999
2024-07-31,West Coast,"Retail sales - alcohol, food, and beverages",New Zealand,West Coast,1.6788309900000007,0.15229094
2024-07-31,West Coast,Retail sales - fuel and other automotive products,New Zealand,Auckland,0.10000637000000002,0.0048617800000000004
2024-07-31,West Coast,Retail sales - fuel and other automotive products,New Zealand,Bay of Plenty,0.041095360000000004,0.0016596599999999999
2024-07-31,West Coast,Retail sales - fuel and other automotive products,New Zealand,Canterbury,1.1469547000000002,0.08382062000000001
2024-07-31,West Coast,Retail sales - fuel and other automotive products,New Zealand,Gisborne,0.003928939999999999,0.00010402000000000001
2024-07-31,West Coast,Retail sales - fuel and other automotive products,New Zealand,Hawke's Bay,0.0204167,0.00121891
2024-07-31,West Coast,Retail sales - fuel and other automotive products,New Zealand,Manawatu-Wanganui,0.029500540000000006,0.0016679400000000001
2024-07-31,West Coast,Retail sales - fuel and other automotive products,New Zealand,Marlborough,0.10185871,0.0077436200000000005
2024-07-31,West Coast,Retail sales - fuel and other automotive products,New Zealand,Nelson,0.11951995000000003,0.00865693
2024-07-31,West Coast,Retail sales - fuel and other automotive products,New Zealand,Northland,0.020074400000000003,0.00102644
2024-07-31,West Coast,Retail sales - fuel and other automotive products,New Zealand,Otago,0.1891153,0.01101456
2024-07-31,West Coast,Retail sales - fuel and other automotive products,New Zealand,Southland,0.04902156000000001,0.004668729999999999
2024-07-31,West Coast,Retail sales - fuel and other automotive products,New Zealand,Taranaki,0.017527870000000004,0.00066632
2024-07-31,West Coast,Retail sales - fuel and other automotive products,New Zealand,Tasman,0.21700972999999998,0.01455658
2024-07-31,West Coast,Retail sales - fuel and other automotive products,New Zealand,Waikato,0.05877419,0.0036685700000000008
2024-07-31,West Coast,Retail sales - fuel and other automotive products,New Zealand,Wellington,0.07843348000000001,0.0036323200000000005
2024-07-31,West Coast,Retail sales - fuel and other automotive products,New Zealand,West Coast,0.8032316299999999,0.06775132
2024-07-31,West Coast,Retail sales - other,New Zealand,Auckland,0.90687524,0.04122318999999999
2024-07-31,West Coast,Retail sales - other,New Zealand,Bay of Plenty,0.36967217999999985,0.012880239999999998
2024-07-31,West Coast,Retail sales - other,New Zealand,Canterbury,7.4822254699999995,0.5873266700000002
2024-07-31,West Coast,Retail sales - other,New Zealand,Gisborne,0.037804620000000046,0.00534474
2024-07-31,West Coast,Retail sales - other,New Zealand,Hawke's Bay,0.19832399000000003,0.013716110000000002
2024-07-31,West Coast,Retail sales - other,New Zealand,Manawatu-Wanganui,0.4221292700000001,0.04456803
2024-07-31,West Coast,Retail sales - other,New Zealand,Marlborough,0.9844000300000002,0.04488278
2024-07-31,West Coast,Retail sales - other,New Zealand,Nelson,0.95482649,0.04231616
2024-07-31,West Coast,Retail sales - other,New Zealand,Northland,0.41168771,0.025845220000000002
2024-07-31,West Coast,Retail sales - other,New Zealand,Otago,1.02376917,0.04263237999999999
2024-07-31,West Coast,Retail sales - other,New Zealand,Southland,0.21069566000000003,0.023766529999999998
2024-07-31,West Coast,Retail sales - other,New Zealand,Taranaki,0.3037267099999999,0.006252739999999999
2024-07-31,West Coast,Retail sales - other,New Zealand,Tasman,1.7136809899999998,0.09472295
2024-07-31,West Coast,Retail sales - other,New Zealand,Waikato,0.55123999,0.0324083
2024-07-31,West Coast,Retail sales - other,New Zealand,Wellington,0.78059142,0.05753975
2024-07-31,West Coast,Retail sales - other,New Zealand,West Coast,15.783345640000002,1.27953294
2024-08-31,Auckland,Accommodation,International,Africa and Middle East,2.4506941600000007,0.18930954
2024-08-31,Auckland,Accommodation,International,Australia,68.38006372000001,4.39688242
2024-08-31,Auckland,Accommodation,International,Canada,5.934764339999999,0.17647956999999997
2024-08-31,Auckland,Accommodation,International,China,7.193443579999999,0.62222794
2024-08-31,Auckland,Accommodation,International,Germany,5.528453970000002,0.11903221000000001
2024-08-31,Auckland,Accommodation,International,Japan,2.803860790000001,0.21746852
2024-08-31,Auckland,Accommodation,International,Korea,1.9552310899999987,0.06905627
2024-08-31,Auckland,Accommodation,International,Rest of Americas,3.15567351,0.14852944
2024-08-31,Auckland,Accommodation,International,Rest of Asia ,25.88446945000001,2.00011466
2024-08-31,Auckland,Accommodation,International,Rest of Europe,18.10975509,0.83890626
2024-08-31,Auckland,Accommodation,International,Rest of Oceania,0.94653395,0.050794160000000005
2024-08-31,Auckland,Accommodation,International,United Kingdom,58.56891451999997,3.31603224
2024-08-31,Auckland,Accommodation,International,United States of America,72.05173836000002,3.01215963
2024-08-31,Auckland,Cultural and recreational services,International,Africa and Middle East,1.62912506,0.10476199999999997
2024-08-31,Auckland,Cultural and recreational services,International,Australia,9.663822149999998,0.4178644100000001
2024-08-31,Auckland,Cultural and recreational services,International,Canada,1.9450610300000006,0.05566335
2024-08-31,Auckland,Cultural and recreational services,International,China,2.22475954,0.24542128000000002
2024-08-31,Auckland,Cultural and recreational services,International,Germany,1.6717522899999993,0.043035939999999995
2024-08-31,Auckland,Cultural and recreational services,International,Japan,1.9388864299999997,0.22845327
2024-08-31,Auckland,Cultural and recreational services,International,Korea,0.9671499800000003,0.050137690000000006
2024-08-31,Auckland,Cultural and recreational services,International,Rest of Americas,2.2263184700000003,0.13550144000000003
2024-08-31,Auckland,Cultural and recreational services,International,Rest of Asia ,4.332693180000001,0.31053859000000006
2024-08-31,Auckland,Cultural and recreational services,International,Rest of Europe,6.74468831,0.30462503999999996
2024-08-31,Auckland,Cultural and recreational services,International,Rest of Oceania,0.30402872000000003,0.01826354
2024-08-31,Auckland,Cultural and recreational services,International,United Kingdom,5.55544316,0.20514163
2024-08-31,Auckland,Cultural and recreational services,International,United States of America,21.82057059,0.8797871700000001
2024-08-31,Auckland,Food and beverage serving services,International,Africa and Middle East,10.418478489999995,0.9666585899999999
2024-08-31,Auckland,Food and beverage serving services,International,Australia,75.52143011999999,6.43471374
2024-08-31,Auckland,Food and beverage serving services,International,Canada,8.826299229999998,0.4153479
2024-08-31,Auckland,Food and beverage serving services,International,China,21.914597509999997,3.1441421999999997
2024-08-31,Auckland,Food and beverage serving services,International,Germany,7.01571635,0.27125476
2024-08-31,Auckland,Food and beverage serving services,International,Japan,8.827584439999999,1.14650675
2024-08-31,Auckland,Food and beverage serving services,International,Korea,9.18046018,0.5189126799999999
2024-08-31,Auckland,Food and beverage serving services,International,Rest of Americas,12.349107199999999,1.098667
2024-08-31,Auckland,Food and beverage serving services,International,Rest of Asia ,32.621657400000004,3.30673693
2024-08-31,Auckland,Food and beverage serving services,International,Rest of Europe,35.519817589999995,2.4472352099999997
2024-08-31,Auckland,Food and beverage serving services,International,Rest of Oceania,2.02262054,0.20394417
2024-08-31,Auckland,Food and beverage serving services,International,United Kingdom,34.24661912999999,2.17387466
2024-08-31,Auckland,Food and beverage serving services,International,United States of America,127.410982,8.851044130000004
2024-08-31,Auckland,Other passenger transport,International,Africa and Middle East,12.30023958,1.7887312199999998
2024-08-31,Auckland,Other passenger transport,International,Australia,96.47175993,4.4892876799999994
2024-08-31,Auckland,Other passenger transport,International,Canada,15.217149570000002,0.6847508
2024-08-31,Auckland,Other passenger transport,International,China,22.707052410000003,2.49598919
2024-08-31,Auckland,Other passenger transport,International,Germany,19.82197662,1.3184105899999998
2024-08-31,Auckland,Other passenger transport,International,Japan,9.728833479999999,1.61646093
2024-08-31,Auckland,Other passenger transport,International,Korea,4.644370870000001,0.16112438999999998
2024-08-31,Auckland,Other passenger transport,International,Rest of Americas,6.534459149999998,0.99915389
2024-08-31,Auckland,Other passenger transport,International,Rest of Asia ,47.13541361,2.32701549
2024-08-31,Auckland,Other passenger transport,International,Rest of Europe,54.69861421000002,2.8580932900000002
2024-08-31,Auckland,Other passenger transport,International,Rest of Oceania,0.7098267100000002,0.12034297000000001
2024-08-31,Auckland,Other passenger transport,International,United Kingdom,45.46902124999999,0.89856646
2024-08-31,Auckland,Other passenger transport,International,United States of America,115.32241448000002,4.445013379999999
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",International,Africa and Middle East,2.907910190000001,0.28434665000000003
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",International,Australia,6.7826606300000005,0.5986543599999999
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",International,Canada,0.9963045100000001,0.0544834
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",International,China,6.409350929999999,0.8644349299999998
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",International,Germany,1.1384511499999996,0.04851461
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",International,Japan,1.24118616,0.1685438
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",International,Korea,1.46635263,0.12884904
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",International,Rest of Americas,1.8480802800000002,0.16260615999999997
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",International,Rest of Asia ,5.671283039999999,0.61284878
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",International,Rest of Europe,5.209598520000001,0.4019648800000001
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",International,Rest of Oceania,0.42120728,0.04026155
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",International,United Kingdom,5.382408690000001,0.43049106000000004
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",International,United States of America,16.90190054,1.62185271
2024-08-31,Auckland,Retail sales - fuel and other automotive products,International,Africa and Middle East,0.29333787,0.029257099999999998
2024-08-31,Auckland,Retail sales - fuel and other automotive products,International,Australia,1.6398061700000002,0.13768122
2024-08-31,Auckland,Retail sales - fuel and other automotive products,International,Canada,0.16109688999999996,0.00784152
2024-08-31,Auckland,Retail sales - fuel and other automotive products,International,China,0.6046144000000001,0.08706682
2024-08-31,Auckland,Retail sales - fuel and other automotive products,International,Germany,0.24644268999999996,0.009118719999999999
2024-08-31,Auckland,Retail sales - fuel and other automotive products,International,Japan,0.07870679000000001,0.011054210000000002
2024-08-31,Auckland,Retail sales - fuel and other automotive products,International,Korea,0.11313926999999999,0.009523760000000001
2024-08-31,Auckland,Retail sales - fuel and other automotive products,International,Rest of Americas,0.16241543999999997,0.01714522
2024-08-31,Auckland,Retail sales - fuel and other automotive products,International,Rest of Asia ,0.6174125700000002,0.07084783
2024-08-31,Auckland,Retail sales - fuel and other automotive products,International,Rest of Europe,0.7578134999999997,0.05821042
2024-08-31,Auckland,Retail sales - fuel and other automotive products,International,Rest of Oceania,0.04059613000000001,0.00441217
2024-08-31,Auckland,Retail sales - fuel and other automotive products,International,United Kingdom,0.7873353499999998,0.06513362
2024-08-31,Auckland,Retail sales - fuel and other automotive products,International,United States of America,2.1691032100000003,0.19590722000000002
2024-08-31,Auckland,Retail sales - other,International,Africa and Middle East,16.886365469999994,1.2246355599999996
2024-08-31,Auckland,Retail sales - other,International,Australia,32.37853288000001,2.5745124800000005
2024-08-31,Auckland,Retail sales - other,International,Canada,5.217326549999999,0.26262840000000004
2024-08-31,Auckland,Retail sales - other,International,China,34.79145606999999,3.5100262
2024-08-31,Auckland,Retail sales - other,International,Germany,4.7632958400000005,0.19778202000000003
2024-08-31,Auckland,Retail sales - other,International,Japan,4.755786810000001,0.4934823099999999
2024-08-31,Auckland,Retail sales - other,International,Korea,5.112156120000001,0.36401653
2024-08-31,Auckland,Retail sales - other,International,Rest of Americas,10.196037970000003,0.90905206
2024-08-31,Auckland,Retail sales - other,International,Rest of Asia ,32.19303693,2.9121705000000007
2024-08-31,Auckland,Retail sales - other,International,Rest of Europe,29.64168969999999,2.09793108
2024-08-31,Auckland,Retail sales - other,International,Rest of Oceania,9.007909310000002,0.8555417899999999
2024-08-31,Auckland,Retail sales - other,International,United Kingdom,20.117209250000005,1.41645519
2024-08-31,Auckland,Retail sales - other,International,United States of America,72.81128150999997,5.318440979999999
2024-08-31,Auckland,Accommodation,New Zealand,Auckland,13.694022490000002,0.9991800900000001
2024-08-31,Auckland,Accommodation,New Zealand,Bay of Plenty,33.22311672,3.0228340000000005
2024-08-31,Auckland,Accommodation,New Zealand,Canterbury,28.787726709999994,2.44259484
2024-08-31,Auckland,Accommodation,New Zealand,Gisborne,3.1274092000000002,0.27661845
2024-08-31,Auckland,Accommodation,New Zealand,Hawke's Bay,13.33347262,1.2112365900000002
2024-08-31,Auckland,Accommodation,New Zealand,Manawatu-Wanganui,12.14213889,1.0144815900000002
2024-08-31,Auckland,Accommodation,New Zealand,Marlborough,2.513134650000001,0.20743414000000002
2024-08-31,Auckland,Accommodation,New Zealand,Nelson,2.5391830700000004,0.22736367999999998
2024-08-31,Auckland,Accommodation,New Zealand,Northland,23.979352440000003,2.2538717699999995
2024-08-31,Auckland,Accommodation,New Zealand,Otago,11.392988829999995,0.97115728
2024-08-31,Auckland,Accommodation,New Zealand,Southland,3.7000576600000015,0.33609090999999996
2024-08-31,Auckland,Accommodation,New Zealand,Taranaki,10.312260279999999,0.8162826699999999
2024-08-31,Auckland,Accommodation,New Zealand,Tasman,2.80882896,0.22734069
2024-08-31,Auckland,Accommodation,New Zealand,Waikato,38.29027484,3.5157547400000007
2024-08-31,Auckland,Accommodation,New Zealand,Wellington,35.072561809999996,2.6188569299999997
2024-08-31,Auckland,Accommodation,New Zealand,West Coast,1.0072443099999997,0.08281649
2024-08-31,Auckland,Cultural and recreational services,New Zealand,Auckland,55.24670540000002,4.529273869999999
2024-08-31,Auckland,Cultural and recreational services,New Zealand,Bay of Plenty,34.56573408999999,3.245606439999999
2024-08-31,Auckland,Cultural and recreational services,New Zealand,Canterbury,28.3350248,2.4793876599999995
2024-08-31,Auckland,Cultural and recreational services,New Zealand,Gisborne,2.3101740000000004,0.26609344
2024-08-31,Auckland,Cultural and recreational services,New Zealand,Hawke's Bay,6.887310499999999,0.8975931699999998
2024-08-31,Auckland,Cultural and recreational services,New Zealand,Manawatu-Wanganui,12.085058779999997,1.4438415799999997
2024-08-31,Auckland,Cultural and recreational services,New Zealand,Marlborough,0.72237918,0.02993533
2024-08-31,Auckland,Cultural and recreational services,New Zealand,Nelson,1.4633189699999993,0.08145355
2024-08-31,Auckland,Cultural and recreational services,New Zealand,Northland,19.947429689999996,3.0157412000000003
2024-08-31,Auckland,Cultural and recreational services,New Zealand,Otago,6.607201849999998,0.82190864
2024-08-31,Auckland,Cultural and recreational services,New Zealand,Southland,2.24325002,0.26653595
2024-08-31,Auckland,Cultural and recreational services,New Zealand,Taranaki,12.016069919999998,1.2744921999999999
2024-08-31,Auckland,Cultural and recreational services,New Zealand,Tasman,1.3810298600000002,0.06161763000000001
2024-08-31,Auckland,Cultural and recreational services,New Zealand,Waikato,56.85986621000001,5.559445090000001
2024-08-31,Auckland,Cultural and recreational services,New Zealand,Wellington,31.564890069999993,2.50523174
2024-08-31,Auckland,Cultural and recreational services,New Zealand,West Coast,0.42121627999999994,0.02575368
2024-08-31,Auckland,Food and beverage serving services,New Zealand,Auckland,131.71443416000002,11.27715051
2024-08-31,Auckland,Food and beverage serving services,New Zealand,Bay of Plenty,74.89772991999999,6.946548129999999
2024-08-31,Auckland,Food and beverage serving services,New Zealand,Canterbury,68.10784080999998,6.159368089999998
2024-08-31,Auckland,Food and beverage serving services,New Zealand,Gisborne,8.297322980000002,0.70261105
2024-08-31,Auckland,Food and beverage serving services,New Zealand,Hawke's Bay,26.910691830000005,2.44126546
2024-08-31,Auckland,Food and beverage serving services,New Zealand,Manawatu-Wanganui,23.23248242,1.9412185700000002
2024-08-31,Auckland,Food and beverage serving services,New Zealand,Marlborough,5.026077899999999,0.4512707
2024-08-31,Auckland,Food and beverage serving services,New Zealand,Nelson,4.97679868,0.46051160999999996
2024-08-31,Auckland,Food and beverage serving services,New Zealand,Northland,70.49443566,6.961509380000001
2024-08-31,Auckland,Food and beverage serving services,New Zealand,Otago,24.95276991,2.1125214900000002
2024-08-31,Auckland,Food and beverage serving services,New Zealand,Southland,5.725674969999999,0.4995998699999999
2024-08-31,Auckland,Food and beverage serving services,New Zealand,Taranaki,19.761597579999993,1.54711196
2024-08-31,Auckland,Food and beverage serving services,New Zealand,Tasman,5.51361071,0.51859568
2024-08-31,Auckland,Food and beverage serving services,New Zealand,Waikato,155.1799149,14.421873940000001
2024-08-31,Auckland,Food and beverage serving services,New Zealand,Wellington,82.13121724999999,7.46306572
2024-08-31,Auckland,Food and beverage serving services,New Zealand,West Coast,1.2031536200000006,0.10595747
2024-08-31,Auckland,Other passenger transport,New Zealand,Auckland,386.6599032599999,32.358201480000005
2024-08-31,Auckland,Other passenger transport,New Zealand,Bay of Plenty,72.06660249000001,5.839275730000001
2024-08-31,Auckland,Other passenger transport,New Zealand,Canterbury,89.09860211000003,6.34994941
2024-08-31,Auckland,Other passenger transport,New Zealand,Gisborne,16.323792429999997,0.65977061
2024-08-31,Auckland,Other passenger transport,New Zealand,Hawke's Bay,48.411847329999986,5.71001809
2024-08-31,Auckland,Other passenger transport,New Zealand,Manawatu-Wanganui,24.54970782,1.28798351
2024-08-31,Auckland,Other passenger transport,New Zealand,Marlborough,7.53034999,0.5901798100000001
2024-08-31,Auckland,Other passenger transport,New Zealand,Nelson,6.9399780500000015,1.3286855800000001
2024-08-31,Auckland,Other passenger transport,New Zealand,Northland,164.52107638,8.840015469999999
2024-08-31,Auckland,Other passenger transport,New Zealand,Otago,35.55350715,2.3511917699999993
2024-08-31,Auckland,Other passenger transport,New Zealand,Southland,8.886698650000001,0.52833057
2024-08-31,Auckland,Other passenger transport,New Zealand,Taranaki,17.234013129999997,1.49183762
2024-08-31,Auckland,Other passenger transport,New Zealand,Tasman,7.96145701,0.22376107
2024-08-31,Auckland,Other passenger transport,New Zealand,Waikato,134.72521572,6.68901297
2024-08-31,Auckland,Other passenger transport,New Zealand,Wellington,218.13761065999992,14.73253464
2024-08-31,Auckland,Other passenger transport,New Zealand,West Coast,2.1106507500000005,0.13771873999999998
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Auckland,8.925385610000001,0.74174751
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Bay of Plenty,2.8655784100000004,0.26592921
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Canterbury,2.6672976800000012,0.23110074000000003
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Gisborne,0.32755953000000004,0.027943509999999998
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Hawke's Bay,0.91127636,0.08969325
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Manawatu-Wanganui,1.0791285099999999,0.09500835999999999
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Marlborough,0.18085513000000003,0.014876849999999999
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Nelson,0.20824002000000003,0.019450789999999996
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Northland,3.8907980400000004,0.35715607999999993
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Otago,1.08970905,0.08227875999999999
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Southland,0.18734546999999993,0.012995129999999999
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Taranaki,0.8507377700000001,0.06841376
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Tasman,0.21635368,0.01876878
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Waikato,8.837984669999996,0.8303499400000002
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Wellington,4.170614260000001,0.35428079999999995
2024-08-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,West Coast,0.05380325,0.0036663599999999996
2024-08-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Auckland,5.02628827,0.44082893
2024-08-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Bay of Plenty,1.3634339100000001,0.14742557
2024-08-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Canterbury,0.8806699,0.06930256000000001
2024-08-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Gisborne,0.14406786,0.01147311
2024-08-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Hawke's Bay,0.38944599999999996,0.03350916999999999
2024-08-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Manawatu-Wanganui,0.46993433000000007,0.04189438
2024-08-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Marlborough,0.04720549,0.00405581
2024-08-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Nelson,0.04880867,0.00643233
2024-08-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Northland,2.1413237200000004,0.20788573999999999
2024-08-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Otago,0.2981752900000001,0.02242514
2024-08-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Southland,0.048851820000000004,0.007139550000000001
2024-08-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Taranaki,0.33389277,0.027678789999999998
2024-08-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Tasman,0.05193298999999999,0.004071470000000001
2024-08-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Waikato,3.4996523300000004,0.34489940999999996
2024-08-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Wellington,0.7871332700000003,0.062272110000000006
2024-08-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,West Coast,0.016858270000000005,0.00129368
2024-08-31,Auckland,Retail sales - other,New Zealand,Auckland,60.725567630000015,5.069230039999999
2024-08-31,Auckland,Retail sales - other,New Zealand,Bay of Plenty,31.181129900000013,2.68906527
2024-08-31,Auckland,Retail sales - other,New Zealand,Canterbury,30.47886702000001,2.58306074
2024-08-31,Auckland,Retail sales - other,New Zealand,Gisborne,3.832954710000002,0.35346271
2024-08-31,Auckland,Retail sales - other,New Zealand,Hawke's Bay,12.381430519999999,1.04301639
2024-08-31,Auckland,Retail sales - other,New Zealand,Manawatu-Wanganui,13.71612689,1.1874926200000002
2024-08-31,Auckland,Retail sales - other,New Zealand,Marlborough,2.2879417499999994,0.19849677000000002
2024-08-31,Auckland,Retail sales - other,New Zealand,Nelson,2.30188062,0.20050426999999998
2024-08-31,Auckland,Retail sales - other,New Zealand,Northland,45.62083634,3.9991191899999996
2024-08-31,Auckland,Retail sales - other,New Zealand,Otago,13.076769969999996,1.03341461
2024-08-31,Auckland,Retail sales - other,New Zealand,Southland,3.27155813,0.2589865500000001
2024-08-31,Auckland,Retail sales - other,New Zealand,Taranaki,9.29536906,0.6559100999999999
2024-08-31,Auckland,Retail sales - other,New Zealand,Tasman,5.31723811,0.76337069
2024-08-31,Auckland,Retail sales - other,New Zealand,Waikato,81.62138019999999,7.0652045900000005
2024-08-31,Auckland,Retail sales - other,New Zealand,Wellington,31.864176560000004,2.46342215
2024-08-31,Auckland,Retail sales - other,New Zealand,West Coast,0.7402598400000001,0.06101935
2024-08-31,Bay of Plenty,Accommodation,International,Africa and Middle East,0.57949718,0.02270105
2024-08-31,Bay of Plenty,Accommodation,International,Australia,9.183873889999994,0.44764245999999996
2024-08-31,Bay of Plenty,Accommodation,International,Canada,1.48330451,0.049460189999999994
2024-08-31,Bay of Plenty,Accommodation,International,China,0.68238238,0.04424717
2024-08-31,Bay of Plenty,Accommodation,International,Germany,1.9480252299999992,0.05297409999999999
2024-08-31,Bay of Plenty,Accommodation,International,Japan,0.38119054999999985,0.04175395
2024-08-31,Bay of Plenty,Accommodation,International,Korea,0.7644230799999998,0.01059653
2024-08-31,Bay of Plenty,Accommodation,International,Rest of Americas,0.6849948799999998,0.02230458
2024-08-31,Bay of Plenty,Accommodation,International,Rest of Asia ,3.616091929999999,0.22110780999999996
2024-08-31,Bay of Plenty,Accommodation,International,Rest of Europe,4.93086429,0.17537153
2024-08-31,Bay of Plenty,Accommodation,International,Rest of Oceania,0.06974105,0.00264857
2024-08-31,Bay of Plenty,Accommodation,International,United Kingdom,18.245440929999994,0.49749549000000004
2024-08-31,Bay of Plenty,Accommodation,International,United States of America,13.81485012,0.5673123500000001
2024-08-31,Bay of Plenty,Cultural and recreational services,International,Africa and Middle East,0.6214623199999999,0.050777100000000006
2024-08-31,Bay of Plenty,Cultural and recreational services,International,Australia,6.857855509999996,0.21299723
2024-08-31,Bay of Plenty,Cultural and recreational services,International,Canada,1.27272322,0.028846780000000006
2024-08-31,Bay of Plenty,Cultural and recreational services,International,China,1.2624351800000002,0.14724559999999998
2024-08-31,Bay of Plenty,Cultural and recreational services,International,Germany,1.3024330899999998,0.03666573
2024-08-31,Bay of Plenty,Cultural and recreational services,International,Japan,0.42279255999999993,0.02658247
2024-08-31,Bay of Plenty,Cultural and recreational services,International,Korea,1.15212297,0.06130287999999999
